<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>Reflection Nebulae Catalog (from HEASARC)</CatalogType>
  <Description>Merged Catalog of Reflection Nebulae</Description>
  <VisualMagnitudeLimit>14.7</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>Magakian</Author>
  <Date>2012-10-31 12:44:08</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/nebula-catalog/refnebulae.html</Source>
  <Comments>
    Catalog covers 42 Constellations and contains 913 Objects.
    File was saved: Mon Jul 06 16:57:13 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
    [M2003] 175,6.134722,-6.361667,,Mon,,
    [M2003] 177,6.139722,-6.548611,,Mon,,
    [M2003] 178,6.140556,-5.340556,,Mon,,
    [M2003] 179,6.158611,-6.325556,,Mon,,2 stars with nebulae
    [M2003] 181,6.179722,-6.214167,,Mon,LkHa338,
    [M2003] 182,6.185000,-6.211389,,Mon,,
    [M2003] 183,6.196944,-6.151667,,Mon,P8,
    [M2003] 186,6.246111,-6.340833,,Mon,P11,
    [M2003] 187,6.248056,-6.379444,,Mon,P12,
    [M2003] 188,6.279722,-9.025000,,Mon,,group of 3-4 stars
    [M2003] 192,6.420278,-10.568889,,Mon,RNO71,4 nebulae
    [M2003] 193,6.455278,-10.156944,,Mon,Gy4-1,
    [M2003] 194,6.513333,10.062222,,Mon,,embedded in IC2169
    [M2003] 195,6.516111,9.809444,,Mon,,embedded in IC2169
    [M2003] 196,6.518333,10.459167,,Mon,NS9,
    [M2003] 197,6.518056,9.892500,,Mon,,several stars
    [M2003] 198,6.513889,-9.652778,,Mon,,small cluster
    [M2003] 199,6.520833,9.791389,,Mon,,embedded in IC2169
    [M2003] 200,6.521389,10.375833,,Mon,,2 stars involved?
    [M2003] 201,6.528889,10.338889,,Mon,,
    [M2003] 202,6.545278,10.160000,,Mon,LkHa215 V699 Mon P13,
    [M2003] 203,6.548333,7.332778,,Mon,,
    [M2003] 204,6.551389,10.321389,,Mon,,
    [M2003] 206,6.585833,3.861944,,Mon,MCG+01-017-002,not galaxy
    [M2003] 207,6.611944,5.590556,,Mon,GM1-7 20 72,3 small nebulae;not galaxies
    [M2003] 208,6.621667,5.968333,,Mon,GM1-73,inside small cluster
    [M2003] 209,6.632222,2.265556,,Mon,,very blue
    [M2003] 210,6.652778,8.736389,,Mon,R Mon,
    [M2003] 211,6.665833,11.680556,,Mon,,very blue
    [M2003] 214,6.747778,2.967222,,Mon,P15,
    [M2003] 215,6.769167,-7.113333,,Mon,,
    [M2003] 216,6.780556,1.276111,,Mon,,near NGC2282
    [M2003] 217,6.780833,1.316389,,Mon,,
    [M2003] 218,6.833056,-7.648889,,Mon,NS12,
    [M2003] 219,6.833889,-5.202222,,Mon,,
    [M2003] 220,6.834167,-5.362222,,Mon,,2-3 nebulae
    [M2003] 221,6.927778,-3.165000,,Mon,,
    [M2003] 222,6.952222,-10.281111,,Mon,,
    [M2003] 223,6.953056,-8.175000,,Mon,,several stars?
    [M2003] 224,6.953889,-8.171944,,Mon,RNO77,
    [M2003] 225,6.953889,-8.332778,,Mon,P16 RNO78,close group of stars
    [M2003] 227,6.966667,-8.776111,,Mon,RNO79,
    [M2003] 228,6.967500,-7.945278,,Mon,P17,
    [M2003] 229,6.987778,-3.994167,,Mon,NS14,
    [M2003] 231,6.994722,-7.776111,,Mon,P18,close group of stars
    [M2003] 232,7.008056,-8.867778,,Mon,,around small cluster
    [M2003] 234,7.036667,-3.273333,,Mon,,
    [M2003] 237,7.051111,-7.006667,,Mon,,
    [M2003] 239,7.056944,-10.703611,,Mon,,
    [M2003] 240,7.063611,-3.998333,,Mon,,
    [M2003] 246,7.073889,-10.453611,,Mon,Sh292,
    [M2003] 249,7.144167,-4.319444,,Mon,Sh288,
    [M2003] 250,7.155833,-10.843056,,Mon,Gy3-7,group
    [M2003] 559,11.759722,-65.549444,,Mus,,triple star
    [M2003] 560,11.765833,-65.558889,,Mus,,several stars?
    [M2003] 561,11.783333,-65.120278,,Mus,,
    [M2003] 567,11.837778,-64.872778,,Mus,,several stars: IRAS-source probably is associated with one of them
    [M2003] 583,12.621667,-69.996111,,Mus,CG21,
    [M2003] 584,12.629167,-69.595000,,Mus,,faint cloud
    [M2003] 585,12.636667,-67.708056,,Mus,,faint cloud
    [M2003] 591,12.977778,-66.371944,,Mus,,
    [M2003] 635,15.784444,-57.034167,,Nor,,
    [M2003] 638,15.873056,-54.569167,,Nor,,
    [M2003] 642,15.948056,-46.160833,,Nor,,
    [M2003] 643,15.957778,-53.961389,,Nor,,
    [M2003] 646,16.024167,-53.561111,,Nor,,
    [M2003] 649,16.061667,-54.034722,,Nor,,double star
    [M2003] 650,16.081389,-53.012222,,Nor,,
    [M2003] 653,16.190556,-51.393333,,Nor,,double star
    [M2003] 654,16.196111,-51.298611,,Nor,Lo 14,PN? Galaxy?
    [M2003] 657,16.218333,-50.388889,,Nor,,
    [M2003] 659,16.324444,-46.586111,,Nor,,
    [M2003] 800,19.843611,-81.274167,,Oct,,
    [M2003] 665,16.422778,-24.460000,,Oph,,
    [M2003] 666,16.426389,-23.447500,,Oph,rho Oph,double star
    [M2003] 667,16.442778,-24.391111,,Oph,,
    [M2003] 671,16.528056,-24.421111,,Oph,,
    [M2003] 672,16.569167,-15.804722,,Oph,RNO90 GM1-48 V1003 Oph,
    [M2003] 673,16.574722,-15.784444,,Oph,RNO91 GM2-24,
    [M2003] 678,16.693056,-17.740833,,Oph,,
    [M2003] 698,17.003056,-9.929444,,Oph,,
    [M2003] 705,17.108056,-10.806944,,Oph,,
    [M2003] 711,17.268611,-21.032222,,Oph,,
    [M2003] 716,17.314722,6.084722,,Oph,V2112 Oph,
    [M2003] 729,17.845833,-5.333056,,Oph,,
    [M2003] 733,17.891944,-5.618611,,Oph,,
    [M2003] 777,18.692778,8.138889,,Oph,GM1-56,not galaxy
    [M2003] 90,5.115556,-3.354722,,Ori,,
    [M2003] 93,5.241667,-8.199722,,Ori,Rigel,very large
    [M2003] 94,5.250000,13.013889,,Ori,,
    [M2003] 96,5.301111,13.417222,,Ori,V1057 Ori,
    [M2003] 97,5.361944,8.427500,,Ori,Sh263,
    [M2003] 99,5.427222,6.588333,,Ori,,
    [M2003] 103,5.516111,4.669167,,Ori,,double star
    [M2003] 104,5.524444,12.153056,,Ori,HK Ori,
    [M2003] 105,5.521667,-5.703889,,Ori,EY Ori,
    [M2003] 106,5.535556,6.046389,,Ori,RNO42,
    [M2003] 107,5.537222,-4.519167,,Ori,,
    [M2003] 108,5.548611,12.889444,,Ori,RNO44,
    [M2003] 109,5.556111,-0.615000,,Ori,,
    [M2003] 110,5.560556,-0.411111,,Ori,,
    [M2003] 112,5.608611,-0.293333,,Ori,V1130 Ori,several stars?
    [M2003] 113,5.606111,-6.450833,,Ori,RNO46,
    [M2003] 114,5.606944,-6.711944,,Ori,V380 Ori,
    [M2003] 115,5.612500,-0.393611,,Ori,,
    [M2003] 116,5.616111,-0.369722,,Ori,,
    [M2003] 118,5.635000,-0.184444,,Ori,,4 stars
    [M2003] 120,5.635556,-1.752500,,Ori,CG35 Ori-I-2,bright rim of globule
    [M2003] 121,5.638333,-7.040556,,Ori,Haro13a,
    [M2003] 122,5.640278,-7.080556,,Ori,,nebulous strip from IC429
    [M2003] 124,5.645000,-7.212222,,Ori,Haro4-249,
    [M2003] 127,5.653333,4.121667,,Ori,omega Ori,
    [M2003] 128,5.656667,-0.602778,,Ori,,
    [M2003] 130,5.670278,-1.463056,,Ori,,
    [M2003] 131,5.674167,-0.501389,,Ori,,
    [M2003] 132,5.680000,-8.099722,,Ori,GM2-7,3-4 stars in nebulae
    [M2003] 133,5.682500,-1.508611,,Ori,V901 Ori,
    [M2003] 134,5.690833,-10.311389,,Ori,,2 stars
    [M2003] 135,5.693889,-2.258611,,Ori,,
    [M2003] 137,5.696944,-8.008611,,Ori,Haro7-2 V1305 Ori,
    [M2003] 138,5.698333,-6.253333,,Ori,,
    [M2003] 139,5.705833,-8.133333,,Ori,RNO55,several nebulae
    [M2003] 140,5.710556,-8.118611,,Ori,RNO55,2 stars in nebula
    [M2003] 141,5.716944,-2.313056,,Ori,,
    [M2003] 143,5.740833,-8.710833,,Ori,,
    [M2003] 144,5.756111,9.068889,,Ori,FU Ori,
    [M2003] 147,5.768889,-0.198889,,Ori,,
    [M2003] 148,5.771667,0.005278,,Ori,,
    [M2003] 149,5.775556,0.132222,,Ori,,
    [M2003] 151,5.779167,0.061944,,Ori,,
    [M2003] 152,5.784722,0.639722,,Ori,,
    [M2003] 153,5.785556,0.298056,,Ori,,
    [M2003] 155,5.848056,3.125278,,Ori,GM2-8,
    [M2003] 156,5.876944,5.162778,,Ori,,
    [M2003] 157,5.895278,9.361389,,Ori,,
    [M2003] 158,5.895000,-10.400000,,Ori,,
    [M2003] 159,5.901111,1.673611,,Ori,P3,
    [M2003] 160,5.938333,1.865000,,Ori,,
    [M2003] 161,5.970278,16.555278,,Ori,P4,
    [M2003] 165,6.033611,16.515556,,Ori,V1307 Ori MWC789,
    [M2003] 172,6.130278,18.657222,,Ori,LkHa208,In RNGC listed as nonexistent (decl. is negative error?)
    [M2003] 180,6.166944,14.074444,,Ori,,
    [M2003] 184,6.240000,17.743889,,Ori,GM1-45,
    [M2003] 185,6.246111,19.008333,,Ori,BFS52,3 nebulae
    [M2003] 191,6.398889,14.507778,,Ori,CPM25 Wein181,galaxy?
    [M2003] 906,23.373333,31.799444,,Peg,,faint
    [M2003] 21,2.275278,55.383056,,Per,GM3-4 RNO6,
    [M2003] 32,3.263056,57.141667,,Per,,
    [M2003] 36,3.423333,31.733056,,Per,,
    [M2003] 41,3.478889,31.293333,,Per,RNO16,near NGC1333
    [M2003] 44,3.486667,31.393333,,Per,,
    [M2003] 46,3.586667,38.016667,,Per,V496 Per,
    [M2003] 48,3.715556,31.977778,,Per,RNO19,2-3 stars
    [M2003] 49,3.742778,32.162500,,Per,,2 stars?
    [M2003] 50,3.747500,32.318056,,Per,,
    [M2003] 55,3.826944,38.983333,,Per,XY Per,
    [M2003] 56,3.859722,51.500278,,Per,Kr2-1,
    [M2003] 57,3.946389,51.432222,,Per,Kr4-1,
    [M2003] 58,3.999167,51.556944,,Per,GM1-34,several stars?
    [M2003] 64,4.360556,37.581944,,Per,,
    [M2003] 69,4.482778,51.758056,,Per,,galaxy?
    [M2003] 70,4.503889,35.273611,,Per,LkHa101 Sh222,
    [M2003] 71,4.514167,35.445833,,Per,,
    [M2003] 82,4.755833,41.978611,,Per,,
    [M2003] 83,4.809444,48.543611,,Per,,2 stars
    [M2003] 252,7.225833,-47.222222,,Pup,,
    [M2003] 253,7.235833,-48.565556,,Pup,CG13,
    [M2003] 254,7.265278,-43.973056,,Pup,CG2,
    [M2003] 260,7.324722,-44.585556,,Pup,NX Pup CG1,
    [M2003] 272,7.497778,-23.024722,,Pup,,
    [M2003] 273,7.508611,-46.723056,,Pup,CG6,
    [M2003] 274,7.532500,-22.577778,,Pup,,
    [M2003] 275,7.540556,-16.901667,,Pup,PP76,
    [M2003] 276,7.537222,-50.775000,,Pup,CG15,
    [M2003] 277,7.570278,-46.910556,,Pup,CG4,
    [M2003] 278,7.590833,-22.400278,,Pup,,several stars in common nebula
    [M2003] 279,7.591111,-23.874722,,Pup,,
    [M2003] 280,7.593333,-23.868889,,Pup,,
    [M2003] 281,7.608889,-25.332778,,Pup,,
    [M2003] 282,7.602500,-50.212778,,Pup,CG23,
    [M2003] 283,7.628889,-32.841111,,Pup,,
    [M2003] 284,7.623889,-47.947500,,Pup,CG25,
    [M2003] 285,7.643889,-49.856944,,Pup,CG14,
    [M2003] 286,7.653333,-47.866111,,Pup,CG3,
    [M2003] 287,7.671111,-33.544722,,Pup,,group of stars
    [M2003] 288,7.679722,-41.450833,,Pup,CG9,
    [M2003] 289,7.681111,-43.817778,,Pup,CG5,
    [M2003] 290,7.689444,-41.165000,,Pup,,
    [M2003] 291,7.709444,-42.089722,,Pup,CG10,
    [M2003] 292,7.711667,-41.262222,,Pup,CG8,
    [M2003] 293,7.749444,-25.511944,,Pup,,not galaxy
    [M2003] 294,7.751667,-25.528889,,Pup,Mu13,group of stars
    [M2003] 295,7.792500,-49.736111,,Pup,,large faint
    [M2003] 296,7.805556,-32.535000,,Pup,,
    [M2003] 297,7.828611,-25.283056,,Pup,,close group of 3 stars
    [M2003] 298,7.843333,-33.106667,,Pup,GRV2,not galaxy
    [M2003] 299,7.846667,-33.735833,,Pup,Re1,galaxy?
    [M2003] 300,7.848889,-34.718889,,Pup,,
    [M2003] 301,7.918611,-25.361389,,Pup,Wat3,faint nebula around small cluster; not galaxy
    [M2003] 303,7.975556,-34.797222,,Pup,,around small cluster
    [M2003] 304,8.012500,-45.451944,,Pup,,
    [M2003] 306,8.031667,-28.381667,,Pup,,nebulous stellar group or galaxy?
    [M2003] 307,8.076944,-31.510000,,Pup,,2 stars
    [M2003] 308,8.077222,-39.222222,,Pup,,double star
    [M2003] 309,8.080000,-39.230556,,Pup,,
    [M2003] 310,8.080833,-39.199722,,Pup,,
    [M2003] 311,8.089167,-39.169444,,Pup,,
    [M2003] 312,8.122778,-35.934722,,Pup,,
    [M2003] 313,8.125833,-35.712778,,Pup,,faint edge of dark cloud
    [M2003] 314,8.136944,-36.068611,,Pup,CG31E,
    [M2003] 315,8.138056,-36.030278,,Pup,CG31D,
    [M2003] 316,8.142500,-35.992222,,Pup,CG31C,
    [M2003] 317,8.146667,-36.050833,,Pup,CG31B,
    [M2003] 318,8.150833,-36.021111,,Pup,CG31A,
    [M2003] 319,8.155278,-38.645556,,Pup,,
    [M2003] 320,8.157778,-38.855556,,Pup,,
    [M2003] 321,8.159167,-36.083333,,Pup,CG30,
    [M2003] 322,8.160833,-36.176667,,Pup,CG38,
    [M2003] 326,8.206111,-33.926667,,Pup,CG28,
    [M2003] 327,8.206667,-33.754444,,Pup,CG27,
    [M2003] 328,8.206667,-34.016111,,Pup,CG29,
    [M2003] 329,8.217778,-34.578611,,Pup,RS Pup,
    [M2003] 330,8.222778,-38.438611,,Pup,,
    [M2003] 331,8.230833,-36.137222,,Pup,,double star
    [M2003] 332,8.232222,-36.101944,,Pup,,
    [M2003] 333,8.238611,-34.519722,,Pup,CG32,faint
    [M2003] 335,8.247222,-35.923611,,Pup,,
    [M2003] 336,8.250000,-35.926389,,Pup,,identification not certain
    [M2003] 337,8.258333,-34.076111,,Pup,CG33,faint
    [M2003] 338,8.263889,-36.130556,,Pup,,
    [M2003] 339,8.265556,-36.001389,,Pup,,
    [M2003] 340,8.266667,-33.836111,,Pup,CG26,faint
    [M2003] 341,8.266667,-36.140833,,Pup,,
    [M2003] 342,8.278889,-40.349722,,Pup,,
    [M2003] 343,8.286667,-42.231944,,Pup,,2 stars
    [M2003] 344,8.300833,-42.110278,,Pup,,
    [M2003] 345,8.307778,-35.792222,,Pup,,
    [M2003] 346,8.309444,-36.660556,,Pup,,blue
    [M2003] 347,8.316389,-40.366111,,Pup,,2 stars
    [M2003] 348,8.322222,-32.608889,,Pup,,
    [M2003] 349,8.324722,-32.623056,,Pup,,
    [M2003] 350,8.320833,-42.908056,,Pup,CG24,
    [M2003] 352,8.336389,-35.586111,,Pup,,blue
    [M2003] 356,8.362500,-42.092778,,Pup,,2 stars
    [M2003] 357,8.362500,-42.066389,,Pup,,other nebulous stars around
    [M2003] 358,8.365278,-42.113611,,Pup,,3 stars in common nebula
    [M2003] 359,8.371667,-40.438611,,Pup,,
    [M2003] 360,8.376111,-40.407222,,Pup,,
    [M2003] 361,8.374444,-42.106111,,Pup,,
    [M2003] 362,8.380833,-42.083611,,Pup,,2 stars in common nebula
    [M2003] 363,8.381667,-42.147222,,Pup,,several stars
    [M2003] 364,8.386111,-42.097500,,Pup,,
    [M2003] 365,8.394167,-42.146389,,Pup,,
    [M2003] 366,8.412500,-41.017500,,Pup,GLMP213,not PN
    [M2003] 367,8.418333,-42.001667,,Pup,,
    [M2003] 371,8.480000,-32.350833,,Pyx,,faint cloud
    [M2003] 374,8.533056,-33.503889,,Pyx,,faint cloud
    [M2003] 388,8.747778,-37.147778,,Pyx,NSV4232,
    [M2003] 399,8.839444,-28.616944,,Pyx,,
    [M2003] 400,8.838611,-30.834167,,Pyx,,large cloud
    [M2003] 637,15.849722,-25.751111,,Sco,b Sco,large
    [M2003] 639,15.893611,-25.326944,,Sco,,
    [M2003] 640,15.898333,-24.532778,,Sco,,
    [M2003] 644,15.980833,-26.113611,,Sco,pi Sco,large
    [M2003] 645,15.981111,-26.178056,,Sco,,
    [M2003] 652,16.142778,-39.092500,,Sco,HR5999/6000,double star
    [M2003] 655,16.200000,-19.461667,,Sco,nu Sco,2 stars;large
    [M2003] 656,16.205000,-27.927778,,Sco,,
    [M2003] 658,16.243889,-39.586944,,Sco,,
    [M2003] 660,16.318889,-20.217500,,Sco,,
    [M2003] 661,16.335000,-20.055278,,Sco,V933 Sco,2 stars
    [M2003] 662,16.341944,-20.118333,,Sco,,2 stars
    [M2003] 663,16.353056,-25.595000,,Sco,sigma Sco Sh9,large
    [M2003] 664,16.406944,-25.707500,,Sco,,blue
    [M2003] 668,16.490000,-26.433333,,Sco,Antares,large
    [M2003] 669,16.503611,-25.116111,,Sco,,
    [M2003] 670,16.520000,-38.383056,,Sco,,
    [M2003] 680,16.772500,-41.248056,,Sco,,several stars
    [M2003] 681,16.777500,-41.249167,,Sco,,in faint HII region
    [M2003] 682,16.785278,-41.223056,,Sco,,near VdBH73d
    [M2003] 683,16.786111,-41.275556,,Sco,,in faint HII region
    [M2003] 684,16.789444,-41.261944,,Sco,,in faint HII region
    [M2003] 687,16.853333,-44.839444,,Sco,,
    [M2003] 689,16.921667,-43.223889,,Sco,,
    [M2003] 691,16.945000,-40.255556,,Sco,,near NGC6250
    [M2003] 692,16.949444,-40.249167,,Sco,,around small group of stars
    [M2003] 696,16.981944,-40.611944,,Sco,,
    [M2003] 697,16.985278,-42.702500,,Sco,V921 Sco,triple star
    [M2003] 699,17.019722,-45.650278,,Sco,,
    [M2003] 700,17.025556,-43.321667,,Sco,,
    [M2003] 702,17.087222,-40.363333,,Sco,,
    [M2003] 703,17.096111,-39.989167,,Sco,,
    [M2003] 704,17.120000,-45.495000,,Sco,GRV20,on edge of cloud
    [M2003] 709,17.215000,-42.730000,,Sco,,
    [M2003] 710,17.218611,-38.793333,,Sco,,identification with CD-38o11646 is not supported by SIMBAD
    [M2003] 713,17.309167,-32.108889,,Sco,,on edge of cloud
    [M2003] 714,17.314167,-33.278333,,Sco,,bright egde of cloud
    [M2003] 715,17.316111,-35.695000,,Sco,,3 stars
    [M2003] 717,17.330000,-35.950833,,Sco,,in NGC6334
    [M2003] 718,17.337222,-36.013611,,Sco,,
    [M2003] 719,17.344444,-36.032778,,Sco,,
    [M2003] 720,17.357500,-36.075833,,Sco,,
    [M2003] 721,17.363056,-44.137500,,Sco,Gy1-10 11,2 stars with nebulae on edge of cloud. Wrong coordinates in SIMBAD.
    [M2003] 722,17.379722,-33.178611,,Sco,,
    [M2003] 723,17.449722,-35.969444,,Sco,,
    [M2003] 724,17.567778,-39.395278,,Sco,AS 232,
    [M2003] 725,17.585556,-39.221944,,Sco,Re14,
    [M2003] 726,17.753889,-32.142222,,Sco,Terz N 24,
    [M2003] 727,17.753611,-31.843889,,Sco,,
    [M2003] 728,17.820833,-31.393056,,Sco,,
    [M2003] 731,17.858056,-31.252222,,Sco,,several stars in common nebula
    [M2003] 732,17.860833,-31.286667,,Sco,,double star
    [M2003] 764,18.409444,-13.655000,,Sct,W Sct,
    [M2003] 765,18.472500,-11.795833,,Sct,,2 stars?
    [M2003] 769,18.509444,-15.253056,,Sct,,
    [M2003] 773,18.523611,-10.795556,,Sct,,double star
    [M2003] 774,18.586667,-4.483611,,Sct,,
    [M2003] 730,17.849722,-14.270000,,Ser,RNO95,
    [M2003] 755,18.194722,-15.499444,,Ser,GM1-9 RNO97,
    [M2003] 761,18.346111,-15.631944,,Ser,Gy1-12,also RNO98?
    [M2003] 762,18.359167,-2.042222,,Ser,,-02o4607 probably is the same star
    [M2003] 763,18.402500,-1.039167,,Ser,GM1-49 RNO99,
    [M2003] 766,18.480000,0.144444,,Ser,VV Ser,
    [M2003] 767,18.499167,1.245833,,Ser,Serpens neb Sh68 GM2-29,
    [M2003] 768,18.502222,1.016667,,Ser,,
    [M2003] 770,18.506667,1.224167,,Ser,,
    [M2003] 771,18.509167,-1.881667,,Ser,,
    [M2003] 772,18.516111,1.390833,,Ser,,
    [M2003] 775,18.585556,0.044722,,Ser,,faint
    [M2003] 776,18.606944,-1.579722,,Ser,,
    [M2003] 778,18.817500,5.454722,,Ser,RNO104,not galaxy
    [M2003] 792,19.476389,17.945556,,Sge,,
    [M2003] 793,19.478889,17.895556,,Sge,,3 stars
    [M2003] 796,19.487778,17.936389,,Sge,,4 stars with nebulae
    [M2003] 797,19.505278,18.272222,,Sge,Sh82,
    [M2003] 734,17.962778,-18.536389,,Sgr,,
    [M2003] 735,17.975278,-26.163889,,Sgr,,
    [M2003] 736,17.980000,-26.023056,,Sgr,,
    [M2003] 737,17.986667,-25.882500,,Sgr,,
    [M2003] 738,17.993333,-25.546667,,Sgr,,
    [M2003] 739,18.013333,-18.736111,,Sgr,,
    [M2003] 740,18.042222,-22.905278,,Sgr,RCW147,
    [M2003] 741,18.063056,-20.426667,,Sgr,,double star
    [M2003] 742,18.103333,-20.882222,,Sgr,,2 stars
    [M2003] 743,18.106111,-20.851944,,Sgr,,
    [M2003] 744,18.109167,-23.946944,,Sgr,,
    [M2003] 745,18.129722,-20.480833,,Sgr,,
    [M2003] 746,18.131389,-20.465000,,Sgr,,
    [M2003] 747,18.138889,-23.432500,,Sgr,,
    [M2003] 748,18.144167,-21.450000,,Sgr,V4381 Sgr,
    [M2003] 749,18.143889,-18.376667,,Sgr,,2 stars
    [M2003] 750,18.152500,-23.434722,,Sgr,,double star
    [M2003] 751,18.177222,-17.880556,,Sgr,,other stars involved
    [M2003] 752,18.177500,-17.734444,,Sgr,,other stars involved
    [M2003] 753,18.186667,-21.640556,,Sgr,,
    [M2003] 754,18.193056,-21.296944,,Sgr,,
    [M2003] 756,18.243889,-17.372222,,Sgr,,
    [M2003] 757,18.281389,-19.777778,,Sgr,,
    [M2003] 758,18.285000,-19.864167,,Sgr,Sh37,2 stars
    [M2003] 759,18.287778,-16.929722,,Sgr,,
    [M2003] 760,18.337778,-17.005833,,Sgr,,
    [M2003] 798,19.673333,-34.850278,,Sgr,CG11,
    [M2003] 801,19.758056,-12.611111,,Sgr,,faint cloud
    [M2003] 802,19.759722,-12.027778,,Sgr,,
    [M2003] 45,3.512222,30.546111,,Tau,LkHa326,
    [M2003] 51,3.747778,24.114722,,Tau,Pleyades Electra,
    [M2003] 52,3.763889,24.368056,,Tau,Pleyades Maya,
    [M2003] 53,3.772222,23.949722,,Tau,Pleyades Merope,
    [M2003] 54,3.791389,24.106389,,Tau,Pleyades Alcyone,
    [M2003] 59,4.206944,23.573333,,Tau,,
    [M2003] 60,4.226111,10.212222,,Tau,,
    [M2003] 61,4.238611,28.204722,,Tau,FM CW Tau,2 stars
    [M2003] 62,4.258889,8.891944,,Tau,mu Tau,
    [M2003] 63,4.311389,28.289444,,Tau,DD CZ Tau,2 stars
    [M2003] 65,4.365833,28.443056,,Tau,RY Tau,
    [M2003] 66,4.366389,19.535278,,Tau,T Tau Sh238,
    [M2003] 67,4.451389,26.104167,,Tau,DG Tau,
    [M2003] 68,4.454722,22.995556,,Tau,,
    [M2003] 72,4.527500,18.232778,,Tau,HL XZ Tau,2 stars
    [M2003] 73,4.538611,24.373889,,Tau,,
    [M2003] 74,4.541944,24.332222,,Tau,FY FZ Tau,2 stars
    [M2003] 75,4.559444,24.354167,,Tau,GI GK Tau,2 stars
    [M2003] 76,4.594722,24.185556,,Tau,CoKu Tau/3,
    [M2003] 77,4.598056,22.906667,,Tau,HP Tau,several stars
    [M2003] 78,4.641111,26.180278,,Tau,DO Tau,
    [M2003] 79,4.666389,25.744722,,Tau,,
    [M2003] 80,4.666389,23.014444,,Tau,,double star
    [M2003] 81,4.701944,25.383889,,Tau,LkHa332,3 stars
    [M2003] 84,4.806389,29.772778,,Tau,,
    [M2003] 85,4.863889,23.963056,,Tau,,
    [M2003] 101,5.486389,23.695000,,Tau,,
    [M2003] 123,5.654167,23.323056,,Tau,,
    [M2003] 125,5.658611,26.373889,,Tau,RR Tau,
    [M2003] 129,5.676389,23.870556,,Tau,GM1-64 RNO53,
    [M2003] 136,5.705833,22.613333,,Tau,RNO54,
    [M2003] 142,5.728611,16.358333,,Tau,,
    [M2003] 146,5.771111,26.510000,,Tau,,
    [M2003] 154,5.855000,25.759444,,Tau,,near 2 HII regions
    [M2003] 324,8.167778,-49.198889,,Vel,,in NGC2547 cluster
    [M2003] 334,8.242500,-44.119167,,Vel,,
    [M2003] 351,8.326944,-50.120278,,Vel,,
    [M2003] 353,8.343056,-50.313889,,Vel,,
    [M2003] 354,8.349722,-49.579444,,Vel,Re4,
    [M2003] 355,8.351111,-49.682778,,Vel,Re5,
    [M2003] 368,8.440833,-42.559722,,Vel,,galaxy? HII?
    [M2003] 369,8.441389,-50.658333,,Vel,GDC4,bright edge of cloud
    [M2003] 370,8.460833,-51.163889,,Vel,,double star on the edge of cloud
    [M2003] 372,8.471111,-51.770556,,Vel,,
    [M2003] 373,8.520556,-48.724722,,Vel,,on edge of cloud
    [M2003] 375,8.592222,-40.672222,,Vel,Mu18,
    [M2003] 376,8.618333,-48.098333,,Vel,,2 stars
    [M2003] 377,8.620833,-47.198889,,Vel,,
    [M2003] 378,8.627222,-39.581389,,Vel,,around cluster OCL735
    [M2003] 379,8.641389,-41.040833,,Vel,GRV4,
    [M2003] 380,8.646944,-40.855556,,Vel,,
    [M2003] 381,8.658611,-40.411389,,Vel,,
    [M2003] 382,8.658889,-40.471944,,Vel,,
    [M2003] 383,8.663611,-39.180000,,Vel,,
    [M2003] 384,8.674722,-41.761389,,Vel,,bright star missing in SIMBAD?
    [M2003] 385,8.699722,-41.638056,,Vel,,uncertain nature
    [M2003] 386,8.704722,-40.736667,,Vel,,triple star?
    [M2003] 387,8.742222,-42.170000,,Vel,,2 stars
    [M2003] 390,8.755000,-37.801944,,Vel,,very thin and large
    [M2003] 391,8.767778,-43.661944,,Vel,,
    [M2003] 392,8.774167,-43.703889,,Vel,,
    [M2003] 393,8.777222,-43.870833,,Vel,,2 stars
    [M2003] 394,8.793056,-41.591944,,Vel,,
    [M2003] 395,8.793333,-43.713611,,Vel,,on edge of cloud
    [M2003] 396,8.818889,-47.007500,,Vel,,
    [M2003] 397,8.820000,-47.003889,,Vel,,2 stars
    [M2003] 398,8.831111,-39.001389,,Vel,,
    [M2003] 401,8.839722,-49.088333,,Vel,,on edge of cloud
    [M2003] 402,8.843889,-45.139167,,Vel,,
    [M2003] 403,8.845278,-49.094167,,Vel,,several stars
    [M2003] 404,8.846111,-49.123889,,Vel,,
    [M2003] 405,8.860000,-49.134722,,Vel,,on edge of cloud
    [M2003] 406,8.871944,-42.254444,,Vel,,
    [M2003] 407,8.876667,-42.158611,,Vel,,
    [M2003] 408,8.873611,-48.739444,,Vel,,
    [M2003] 409,8.876944,-44.204167,,Vel,,
